Order_ID,Customer_ID,Order_Date,Order_Time,City,Area,Restaurant,Food_Item,Category,Quantity,Price,Delivery_Time_Min,Payment_Mode,Rating
O4256,C7756,2025-01-09,06:01,Chennai,Tambaram,A2B,Biryani,Veg,3,373,59,Card,4.9
O4257,C2076,2025-01-24,01:45,Madurai,Tambaram,A2B,Noodles,Veg,5,231,53,Card,3.1
O4258,C7344,2025-03-17,18:33,Coimbatore,Porur,SS Hyderabad,Chicken 65,Non-Veg,5,448,47,Cash,4.2
O4259,C4039,2025-10-03,13:21,Chennai,Porur,KFC,Meals,Non-Veg,1,352,17,Card,4.6
O4260,C6261,2025-10-15,15:41,Coimbatore,Velachery,SS Hyderabad,Pizza,Non-Veg,4,433,19,UPI,4.7
O4261,C4340,2025-12-12,05:57,Salem,Velachery,SS Hyderabad,Sandwich,Veg,4,92,36,Cash,4.7
O4262,C3698,2025-06-25,13:40,Madurai,Velachery,KFC,Chicken 65,Non-Veg,2,82,59,Cash,4.2
O4263,C9431,2025-02-19,01:36,Trichy,Anna Nagar,A2B,Meals,Non-Veg,1,175,34,UPI,4.5
O4264,C8155,2025-04-07,19:11,Madurai,Porur,SS Hyderabad,Biryani,Non-Veg,5,444,34,Cash,3.8
O4265,C5966,2025-09-04,19:58,Coimbatore,Velachery,Burger King,Chicken 65,Veg,3,471,33,Card,4.6
O4266,C6941,2025-04-01,19:15,Chennai,Porur,Burger King,Fried Rice,Non-Veg,1,299,36,Card,4.9
O4267,C3822,2025-02-19,23:05,Madurai,T Nagar,Burger King,Parotta,Non-Veg,2,365,39,UPI,4.6
O4268,C4815,2025-10-28,03:34,Madurai,Anna Nagar,A2B,Pizza,Non-Veg,3,352,43,Card,3.9
O4269,C3200,2025-05-23,17:14,Trichy,Tambaram,KFC,Chicken 65,Non-Veg,2,201,19,Cash,3.4
O4270,C8872,2025-05-03,20:06,Coimbatore,Porur,KFC,Noodles,Veg,5,164,23,Cash,3.8
O4271,C5196,2025-08-26,05:41,Salem,Porur,Dominos,Sandwich,Non-Veg,2,296,15,Card,4.5
O4272,C6962,2025-03-12,10:16,Madurai,Anna Nagar,A2B,Chicken 65,Veg,3,195,50,Card,4.4
O4273,C6287,2025-07-24,02:44,Coimbatore,Velachery,Dominos,Biryani,Non-Veg,1,212,43,Card,4.6
O4274,C6489,2025-11-17,01:54,Coimbatore,Tambaram,Burger King,Chicken 65,Veg,5,199,27,Card,3.1
O4275,C6033,2025-05-13,21:48,Salem,T Nagar,Burger King,Dosa,Veg,3,80,52,Cash,3.9
O4276,C8511,2025-02-26,17:13,Chennai,Anna Nagar,SS Hyderabad,Noodles,Veg,5,470,17,UPI,4.1
O4277,C1749,2025-01-04,04:41,Coimbatore,Tambaram,KFC,Meals,Veg,5,267,40,UPI,4.2
O4278,C6554,2025-07-25,19:26,Trichy,T Nagar,A2B,Pizza,Veg,4,134,33,Card,3.6
O4279,C9976,2025-03-31,18:29,Salem,Anna Nagar,Dominos,Parotta,Non-Veg,2,130,29,UPI,4.1
O4280,C9824,2025-08-20,16:17,Madurai,Tambaram,SS Hyderabad,Burger,Non-Veg,3,278,58,Cash,3.9
O4281,C7486,2025-04-19,17:01,Coimbatore,Velachery,Dominos,Fried Rice,Veg,3,430,52,UPI,3.9
O4282,C1237,2025-01-01,16:22,Trichy,Velachery,A2B,Sandwich,Veg,4,231,17,UPI,4.7
O4283,C4008,2025-11-16,19:16,Salem,Porur,Burger King,Chicken 65,Non-Veg,5,182,47,Cash,4.5
O4284,C6049,2025-08-20,11:53,Chennai,Anna Nagar,SS Hyderabad,Noodles,Non-Veg,3,113,31,Card,3.4
O4285,C7001,2025-03-22,21:40,Salem,Porur,KFC,Burger,Non-Veg,5,371,34,Card,4.4
O4286,C5193,2025-01-17,03:35,Trichy,Velachery,Burger King,Meals,Non-Veg,1,320,45,Card,4.9
O4287,C7976,2025-07-09,18:03,Trichy,Tambaram,Burger King,Noodles,Non-Veg,2,341,44,Card,3.7
O4288,C7934,2025-03-23,22:33,Madurai,Tambaram,KFC,Parotta,Veg,2,278,44,Card,4.2
O4289,C7046,2025-07-27,11:25,Salem,Tambaram,A2B,Dosa,Veg,3,302,58,Card,3.6
O4290,C4166,2025-06-04,17:29,Madurai,T Nagar,Burger King,Pizza,Veg,1,466,43,Cash,4.9
O4291,C7320,2025-04-11,16:51,Trichy,Tambaram,Burger King,Fried Rice,Veg,2,399,19,UPI,4.9
O4292,C1690,2025-08-09,03:40,Madurai,Anna Nagar,Burger King,Parotta,Veg,3,423,44,Cash,3.9
O4293,C1813,2025-11-10,05:59,Coimbatore,Anna Nagar,Dominos,Meals,Non-Veg,5,361,57,Card,4.7
O4294,C4493,2025-09-29,09:13,Coimbatore,Anna Nagar,KFC,Parotta,Veg,4,334,49,Cash,3.6
O4295,C6292,2025-10-29,04:12,Madurai,Anna Nagar,SS Hyderabad,Fried Rice,Veg,1,365,33,Card,3.6
O4296,C6401,2025-12-29,15:21,Salem,Tambaram,SS Hyderabad,Noodles,Non-Veg,4,147,30,Cash,3.7
O4297,C1811,2025-09-26,11:55,Chennai,Velachery,Dominos,Burger,Veg,1,496,57,Cash,3.4
O4298,C9903,2025-05-29,14:50,Trichy,Tambaram,SS Hyderabad,Dosa,Non-Veg,3,192,52,Cash,3.5
O4299,C3426,2025-05-02,04:56,Trichy,Anna Nagar,A2B,Parotta,Non-Veg,3,223,34,Card,3.5
O4300,C2675,2025-06-20,11:13,Chennai,Anna Nagar,KFC,Parotta,Non-Veg,2,421,47,Cash,5.0
O4301,C7394,2025-06-05,00:17,Salem,Tambaram,Dominos,Meals,Non-Veg,4,112,47,Card,4.1
O4302,C4608,2025-11-30,10:57,Trichy,Anna Nagar,Dominos,Parotta,Veg,5,475,60,Cash,3.6
O4303,C5143,2025-03-16,14:52,Chennai,Porur,A2B,Dosa,Veg,5,148,24,UPI,3.4
O4304,C5445,2025-12-07,20:22,Coimbatore,Tambaram,Burger King,Noodles,Non-Veg,2,109,51,Card,4.2
O4305,C6281,2025-01-29,08:45,Coimbatore,Tambaram,SS Hyderabad,Biryani,Veg,3,269,21,Cash,3.3
O4306,C8470,2025-10-13,15:35,Trichy,T Nagar,SS Hyderabad,Sandwich,Veg,3,392,23,Card,4.0
O4307,C8419,2025-12-30,10:29,Chennai,Porur,SS Hyderabad,Parotta,Veg,5,202,57,Card,3.1
O4308,C3175,2025-07-24,14:18,Salem,T Nagar,KFC,Biryani,Veg,1,163,59,Cash,4.6
O4309,C9796,2025-03-11,03:34,Trichy,Anna Nagar,Burger King,Biryani,Veg,4,210,41,UPI,4.9
O4310,C3024,2025-08-13,14:01,Chennai,Velachery,Dominos,Pizza,Non-Veg,5,464,58,Card,3.6
O4311,C3378,2025-11-30,13:38,Coimbatore,Tambaram,Dominos,Pizza,Non-Veg,4,229,48,UPI,3.5
O4312,C8786,2025-10-01,14:21,Trichy,Anna Nagar,KFC,Parotta,Veg,4,416,20,Card,3.3
O4313,C6503,2025-08-29,13:02,Chennai,Tambaram,Dominos,Dosa,Non-Veg,3,88,55,Cash,4.6
O4314,C6852,2025-07-05,19:37,Salem,Tambaram,A2B,Noodles,Veg,2,111,31,UPI,3.1
O4315,C5715,2025-01-29,15:34,Salem,Anna Nagar,KFC,Sandwich,Non-Veg,4,430,37,Card,4.3
O4316,C1934,2025-12-04,09:52,Salem,Velachery,SS Hyderabad,Fried Rice,Non-Veg,4,95,15,Card,4.7
O4317,C1673,2025-06-25,23:33,Coimbatore,Anna Nagar,Dominos,Dosa,Veg,1,368,18,Cash,3.7
O4318,C9930,2025-11-04,16:59,Salem,Anna Nagar,SS Hyderabad,Parotta,Veg,4,234,32,Card,4.2
O4319,C9133,2025-09-27,17:25,Chennai,Velachery,A2B,Noodles,Veg,5,362,33,Card,4.4
O4320,C4559,2025-06-08,15:51,Salem,Anna Nagar,Burger King,Meals,Veg,3,112,44,Cash,4.9
O4321,C3567,2025-03-23,06:00,Coimbatore,Porur,KFC,Fried Rice,Veg,3,204,22,Card,4.6
O4322,C7617,2025-01-29,09:13,Trichy,Tambaram,SS Hyderabad,Dosa,Non-Veg,1,292,56,Card,4.1
O4323,C7316,2025-12-15,18:04,Salem,Anna Nagar,Dominos,Meals,Veg,1,124,33,Card,4.5
O4324,C3431,2025-12-08,04:12,Madurai,Velachery,SS Hyderabad,Dosa,Veg,5,260,19,UPI,4.4
O4325,C1059,2025-11-18,06:14,Coimbatore,T Nagar,Dominos,Dosa,Veg,5,356,37,UPI,3.9
O4326,C2243,2025-07-08,13:32,Chennai,T Nagar,Burger King,Burger,Veg,2,291,59,Card,3.9
O4327,C4960,2025-05-06,11:45,Coimbatore,T Nagar,Dominos,Fried Rice,Non-Veg,1,455,46,Cash,4.4
O4328,C1967,2025-08-03,08:55,Madurai,Anna Nagar,Dominos,Sandwich,Veg,4,474,58,UPI,4.5
O4329,C6187,2025-05-31,11:09,Coimbatore,Anna Nagar,SS Hyderabad,Meals,Veg,3,178,15,Card,4.4
O4330,C3021,2025-03-02,22:11,Chennai,Anna Nagar,Burger King,Sandwich,Non-Veg,1,418,31,Cash,4.3
O4331,C2373,2025-05-10,11:43,Chennai,Porur,KFC,Sandwich,Non-Veg,4,174,17,UPI,5.0
O4332,C3642,2025-06-16,16:09,Madurai,Tambaram,Burger King,Parotta,Non-Veg,1,133,45,UPI,4.0
O4333,C8772,2025-08-20,13:26,Trichy,Velachery,SS Hyderabad,Fried Rice,Non-Veg,4,424,20,UPI,3.1
O4334,C6686,2025-04-19,17:20,Chennai,Anna Nagar,Dominos,Fried Rice,Veg,3,160,16,Card,3.5
O4335,C1359,2025-10-25,12:17,Coimbatore,Porur,Dominos,Chicken 65,Non-Veg,2,487,52,UPI,4.7
O4336,C5184,2025-07-07,11:05,Trichy,Tambaram,SS Hyderabad,Dosa,Veg,4,439,49,UPI,4.5
O4337,C3140,2025-09-21,15:48,Salem,T Nagar,Burger King,Pizza,Veg,5,452,45,UPI,4.5
O4338,C6521,2025-02-04,12:53,Chennai,Anna Nagar,KFC,Chicken 65,Non-Veg,4,270,20,UPI,4.8
O4339,C3206,2025-08-06,01:47,Salem,Anna Nagar,Dominos,Noodles,Non-Veg,5,199,41,Card,4.3
O4340,C1193,2025-10-25,00:53,Coimbatore,Tambaram,A2B,Dosa,Non-Veg,3,274,45,Cash,4.0
O4341,C2537,2025-06-04,19:46,Trichy,Porur,Burger King,Pizza,Non-Veg,5,464,19,Cash,3.3
O4342,C7547,2025-08-31,05:29,Madurai,Tambaram,Burger King,Chicken 65,Veg,1,470,24,Card,4.8
O4343,C8885,2025-07-01,09:30,Trichy,Velachery,Dominos,Sandwich,Veg,5,464,24,UPI,4.0
O4344,C8385,2025-12-28,19:45,Madurai,Porur,SS Hyderabad,Burger,Veg,4,408,26,Cash,3.2
O4345,C3939,2025-08-29,00:11,Madurai,Tambaram,Burger King,Chicken 65,Non-Veg,1,328,37,Cash,3.8
O4346,C9932,2025-08-27,07:37,Trichy,Tambaram,Dominos,Noodles,Non-Veg,3,142,39,UPI,4.4
O4347,C9337,2025-03-15,09:10,Coimbatore,T Nagar,Burger King,Fried Rice,Veg,1,425,22,Cash,4.9
O4348,C6499,2025-10-04,18:35,Trichy,Velachery,KFC,Burger,Veg,5,229,19,Cash,3.3
O4349,C6590,2025-10-03,04:40,Chennai,Anna Nagar,SS Hyderabad,Sandwich,Veg,1,184,58,Cash,3.2
O4350,C8856,2025-10-13,02:23,Coimbatore,Anna Nagar,SS Hyderabad,Fried Rice,Non-Veg,2,491,59,UPI,3.7
O4351,C9680,2025-12-29,17:09,Madurai,T Nagar,SS Hyderabad,Meals,Veg,1,425,18,Cash,4.7
O4352,C8176,2025-11-14,16:25,Trichy,Tambaram,A2B,Parotta,Non-Veg,4,388,36,UPI,3.3
O4353,C8297,2025-03-02,16:44,Coimbatore,Anna Nagar,KFC,Biryani,Veg,3,130,31,UPI,4.5
O4354,C1945,2025-09-14,04:34,Trichy,Velachery,SS Hyderabad,Parotta,Non-Veg,3,371,24,UPI,3.1
O4355,C8957,2025-06-14,16:08,Trichy,Velachery,KFC,Chicken 65,Non-Veg,1,203,29,Cash,3.3
O4356,C8931,2025-11-19,02:57,Chennai,Tambaram,Dominos,Biryani,Non-Veg,5,165,18,UPI,3.2
O4357,C9009,2025-02-13,13:12,Coimbatore,Porur,KFC,Dosa,Veg,2,422,43,UPI,3.0
O4358,C3809,2025-12-20,19:42,Chennai,Anna Nagar,KFC,Chicken 65,Non-Veg,1,325,39,Cash,4.7
O4359,C6148,2025-07-16,13:39,Salem,Anna Nagar,SS Hyderabad,Sandwich,Veg,5,206,53,Cash,4.7
O4360,C2399,2025-10-25,20:29,Salem,Tambaram,Burger King,Parotta,Non-Veg,2,112,22,UPI,3.3
O4361,C3635,2025-05-03,15:55,Trichy,T Nagar,KFC,Fried Rice,Non-Veg,1,448,37,Cash,3.5
O4362,C2224,2025-02-21,06:01,Salem,Tambaram,SS Hyderabad,Noodles,Veg,4,196,57,Cash,3.8
O4363,C7865,2025-07-18,05:12,Salem,Porur,SS Hyderabad,Burger,Veg,1,122,39,Card,4.5
O4364,C8187,2025-12-27,14:28,Chennai,Velachery,Burger King,Pizza,Non-Veg,5,479,23,Card,3.9
O4365,C5965,2025-01-11,11:03,Salem,Velachery,SS Hyderabad,Meals,Non-Veg,5,301,41,UPI,3.8
O4366,C3153,2025-11-24,06:47,Chennai,T Nagar,Dominos,Dosa,Veg,1,196,23,UPI,3.9
O4367,C3777,2025-07-09,03:30,Madurai,Velachery,A2B,Chicken 65,Veg,4,85,28,Cash,4.8
O4368,C9656,2025-12-25,15:17,Salem,Tambaram,KFC,Biryani,Non-Veg,1,199,23,Cash,4.5
O4369,C1139,2025-12-10,21:15,Madurai,Porur,Burger King,Pizza,Veg,4,407,25,UPI,4.0
O4370,C3930,2025-09-08,23:34,Coimbatore,Porur,Dominos,Burger,Non-Veg,2,301,41,Cash,3.5
O4371,C5767,2025-03-22,18:23,Salem,Tambaram,KFC,Sandwich,Non-Veg,3,398,48,Card,3.5
O4372,C5568,2025-04-13,17:40,Chennai,T Nagar,A2B,Pizza,Non-Veg,2,466,42,Card,4.7
O4373,C9641,2025-11-19,02:44,Coimbatore,T Nagar,KFC,Burger,Veg,2,341,19,UPI,3.1
O4374,C8429,2025-04-09,00:43,Madurai,Tambaram,Burger King,Pizza,Veg,4,142,48,UPI,3.8
O4375,C7688,2025-11-22,15:03,Madurai,Anna Nagar,Dominos,Fried Rice,Veg,4,234,30,Cash,4.5
O4376,C7538,2025-07-16,07:21,Salem,Porur,Dominos,Meals,Non-Veg,3,118,57,Card,4.7
O4377,C8201,2025-12-13,00:54,Trichy,Velachery,Burger King,Burger,Veg,4,344,31,Cash,3.9
O4378,C1121,2025-07-01,20:39,Coimbatore,Velachery,A2B,Parotta,Non-Veg,2,217,53,Card,3.1
O4379,C1000,2025-12-01,20:52,Coimbatore,T Nagar,A2B,Chicken 65,Non-Veg,3,160,29,UPI,3.7
O4380,C7335,2025-06-04,10:17,Chennai,Porur,Burger King,Chicken 65,Veg,3,282,49,Card,4.0
O4381,C8473,2025-01-23,09:30,Salem,T Nagar,SS Hyderabad,Chicken 65,Veg,3,184,48,Card,4.6
O4382,C1301,2025-01-29,18:04,Coimbatore,Porur,Dominos,Meals,Veg,5,450,55,Cash,3.4
O4383,C2835,2025-09-08,03:19,Trichy,Porur,KFC,Chicken 65,Non-Veg,2,319,18,UPI,4.2
O4384,C9258,2025-03-09,12:14,Madurai,Tambaram,SS Hyderabad,Dosa,Non-Veg,5,278,22,UPI,4.0
O4385,C9252,2025-02-16,10:27,Coimbatore,Velachery,A2B,Dosa,Non-Veg,1,426,55,Cash,3.7
O4386,C7746,2025-01-07,19:09,Coimbatore,Anna Nagar,A2B,Dosa,Veg,4,394,20,Card,3.0
O4387,C3730,2025-12-24,00:39,Salem,Velachery,KFC,Meals,Veg,3,488,31,Cash,4.9
O4388,C3572,2025-08-17,14:03,Chennai,Velachery,A2B,Pizza,Veg,5,228,35,Card,4.9
O4389,C6210,2025-04-13,19:04,Madurai,Tambaram,SS Hyderabad,Fried Rice,Non-Veg,5,426,58,UPI,3.4
O4390,C4832,2025-09-23,10:00,Trichy,T Nagar,Dominos,Parotta,Veg,2,377,39,Cash,4.1
O4391,C4951,2025-10-09,19:14,Madurai,Porur,A2B,Dosa,Veg,4,199,42,Cash,4.3
O4392,C8021,2025-06-01,11:35,Coimbatore,Anna Nagar,SS Hyderabad,Sandwich,Non-Veg,3,99,29,Cash,4.4
O4393,C4621,2025-08-13,02:48,Chennai,Tambaram,SS Hyderabad,Sandwich,Non-Veg,2,172,48,Card,4.1
O4394,C1864,2025-04-09,23:15,Salem,T Nagar,SS Hyderabad,Sandwich,Veg,2,339,49,UPI,4.8
O4395,C1513,2025-05-24,05:47,Madurai,Tambaram,A2B,Pizza,Non-Veg,2,298,32,UPI,4.9
O4396,C7022,2025-11-02,22:28,Chennai,Velachery,Dominos,Chicken 65,Veg,1,94,42,UPI,3.7
O4397,C4292,2025-03-24,03:50,Trichy,Anna Nagar,Dominos,Sandwich,Veg,4,408,19,UPI,5.0
O4398,C2451,2025-08-14,04:05,Chennai,Tambaram,Dominos,Biryani,Veg,4,150,36,Card,4.1
O4399,C7640,2025-05-19,04:07,Madurai,T Nagar,KFC,Fried Rice,Non-Veg,3,116,53,Card,5.0
O4400,C3624,2025-04-23,21:34,Chennai,Porur,Burger King,Dosa,Non-Veg,3,488,47,UPI,4.0
O4401,C7975,2025-12-23,11:58,Madurai,Velachery,KFC,Biryani,Non-Veg,5,454,24,UPI,5.0
O4402,C8049,2025-06-10,02:12,Salem,T Nagar,KFC,Sandwich,Veg,3,310,47,Cash,4.5
O4403,C7318,2025-05-01,21:15,Trichy,T Nagar,A2B,Fried Rice,Veg,2,281,59,Cash,4.8
O4404,C8044,2025-01-27,19:55,Trichy,Tambaram,A2B,Parotta,Non-Veg,2,381,35,Cash,3.8
O4405,C6336,2025-02-17,06:45,Trichy,Tambaram,Dominos,Sandwich,Non-Veg,1,435,55,UPI,4.8
O4406,C7214,2025-07-27,00:17,Madurai,Velachery,Dominos,Fried Rice,Non-Veg,4,116,27,Cash,4.3
O4407,C4308,2025-01-15,02:21,Salem,Porur,A2B,Chicken 65,Non-Veg,5,285,45,Card,4.2
O4408,C2059,2025-11-13,10:56,Chennai,Anna Nagar,Burger King,Dosa,Veg,1,176,55,Cash,4.4
O4409,C9733,2025-01-23,20:23,Trichy,Anna Nagar,SS Hyderabad,Burger,Non-Veg,3,280,53,UPI,4.8
O4410,C8221,2025-04-08,15:51,Salem,Velachery,A2B,Biryani,Veg,4,345,20,Card,4.5
O4411,C8878,2025-07-10,03:13,Salem,T Nagar,Burger King,Pizza,Veg,2,295,53,Card,4.8
O4412,C2836,2025-04-19,19:05,Coimbatore,Porur,A2B,Chicken 65,Veg,4,359,60,Cash,3.1
O4413,C1396,2025-06-28,13:04,Madurai,T Nagar,A2B,Noodles,Non-Veg,5,321,15,UPI,3.4
O4414,C5162,2025-11-19,15:33,Chennai,Anna Nagar,Burger King,Sandwich,Non-Veg,4,256,45,UPI,4.4
O4415,C5252,2025-11-12,21:01,Coimbatore,Tambaram,Dominos,Biryani,Non-Veg,3,168,29,UPI,4.4
O4416,C3502,2025-08-17,21:47,Chennai,Porur,A2B,Parotta,Veg,3,238,35,Cash,3.5
O4417,C8356,2025-01-02,09:18,Coimbatore,Porur,SS Hyderabad,Fried Rice,Veg,2,404,33,Cash,4.2
O4418,C1731,2025-03-02,17:15,Trichy,Tambaram,Burger King,Burger,Non-Veg,3,390,20,UPI,4.5
O4419,C7570,2025-05-04,19:44,Trichy,Velachery,Burger King,Pizza,Veg,1,409,42,Card,4.2
O4420,C9376,2025-05-05,13:51,Trichy,T Nagar,Burger King,Sandwich,Non-Veg,1,449,59,Cash,4.5
O4421,C7865,2025-01-24,18:39,Chennai,Porur,KFC,Biryani,Non-Veg,1,352,41,Card,4.8
O4422,C5234,2025-04-09,16:27,Madurai,Velachery,Dominos,Biryani,Non-Veg,5,102,37,Cash,4.8
O4423,C5918,2025-11-11,08:52,Madurai,Porur,SS Hyderabad,Biryani,Veg,4,119,20,UPI,3.3
O4424,C5975,2025-03-12,05:47,Salem,Tambaram,KFC,Fried Rice,Non-Veg,2,92,30,UPI,3.9
O4425,C7169,2025-07-18,23:18,Chennai,Tambaram,Dominos,Noodles,Non-Veg,1,202,22,Card,4.6
O4426,C1737,2025-09-04,16:57,Chennai,Velachery,Burger King,Dosa,Veg,3,385,48,Cash,4.4
O4427,C7609,2025-03-04,21:43,Salem,Velachery,Burger King,Pizza,Veg,3,492,38,UPI,4.3
O4428,C3831,2025-01-21,10:45,Coimbatore,Velachery,Dominos,Burger,Non-Veg,4,282,16,Card,3.4
O4429,C9352,2025-05-13,19:43,Trichy,Tambaram,KFC,Pizza,Veg,1,496,36,UPI,3.1
O4430,C5628,2025-05-22,20:51,Chennai,Anna Nagar,KFC,Noodles,Veg,4,445,21,Card,4.0
O4431,C2069,2025-11-30,17:23,Madurai,Porur,Burger King,Parotta,Veg,1,439,34,UPI,4.1
O4432,C5616,2025-07-06,22:43,Madurai,T Nagar,KFC,Sandwich,Non-Veg,5,345,56,Card,3.2
O4433,C7258,2025-11-02,21:22,Salem,Velachery,A2B,Burger,Veg,2,351,42,Cash,4.5
O4434,C6528,2025-12-03,00:48,Salem,Tambaram,SS Hyderabad,Meals,Non-Veg,4,189,22,Card,4.7
O4435,C2205,2025-04-08,14:08,Chennai,Anna Nagar,KFC,Noodles,Veg,1,124,57,Cash,4.8
O4436,C7007,2025-10-27,15:09,Chennai,Tambaram,A2B,Meals,Non-Veg,3,170,35,Card,4.4
O4437,C9189,2025-04-17,00:32,Madurai,Anna Nagar,Dominos,Chicken 65,Veg,1,81,50,UPI,4.2
O4438,C1437,2025-05-20,03:27,Coimbatore,Tambaram,SS Hyderabad,Burger,Non-Veg,5,391,49,Cash,3.5
O4439,C7478,2025-05-18,05:07,Chennai,Anna Nagar,Dominos,Fried Rice,Veg,2,161,20,Card,5.0
O4440,C1810,2025-06-16,17:49,Salem,T Nagar,SS Hyderabad,Burger,Veg,3,419,31,Cash,4.3
O4441,C1763,2025-05-06,12:59,Trichy,T Nagar,Dominos,Burger,Non-Veg,1,465,30,Cash,3.1
O4442,C7712,2025-06-25,10:55,Chennai,T Nagar,A2B,Parotta,Non-Veg,1,156,31,UPI,5.0
O4443,C7030,2025-10-30,16:17,Salem,Anna Nagar,SS Hyderabad,Fried Rice,Non-Veg,5,453,27,Cash,3.9
O4444,C6668,2025-02-08,10:45,Trichy,Velachery,KFC,Dosa,Non-Veg,4,127,24,UPI,3.5
O4445,C2817,2025-02-15,14:19,Salem,T Nagar,Dominos,Fried Rice,Non-Veg,1,260,22,Cash,3.5
O4446,C6196,2025-02-03,09:46,Chennai,Porur,SS Hyderabad,Pizza,Veg,4,110,27,Card,3.3
O4447,C9795,2025-01-02,06:42,Coimbatore,Velachery,Burger King,Parotta,Veg,4,258,31,Card,4.7
O4448,C6441,2025-10-22,10:55,Chennai,Velachery,KFC,Chicken 65,Veg,3,207,41,Cash,4.7
O4449,C4415,2025-07-26,02:07,Salem,Porur,Burger King,Meals,Veg,1,376,53,Card,3.4
O4450,C1771,2025-12-10,21:08,Trichy,T Nagar,SS Hyderabad,Biryani,Non-Veg,5,422,59,Cash,3.4
O4451,C9689,2025-06-28,15:04,Salem,Anna Nagar,Dominos,Parotta,Veg,5,297,17,UPI,4.4
O4452,C1637,2025-08-05,02:58,Madurai,T Nagar,Dominos,Pizza,Veg,2,115,46,UPI,4.8
O4453,C6517,2025-05-06,16:43,Trichy,T Nagar,Dominos,Noodles,Veg,2,382,38,UPI,4.8
O4454,C7857,2025-11-20,06:00,Madurai,Porur,Dominos,Meals,Veg,1,405,25,Cash,3.1
O4455,C6209,2025-11-20,22:20,Trichy,Porur,Burger King,Dosa,Non-Veg,1,321,49,UPI,4.3
O4456,C1848,2025-06-16,01:30,Chennai,Porur,SS Hyderabad,Fried Rice,Veg,2,126,36,Card,4.7
O4457,C7053,2025-07-18,22:49,Salem,Velachery,KFC,Burger,Veg,2,111,44,Card,4.2
O4458,C4214,2025-10-05,21:34,Coimbatore,Tambaram,KFC,Dosa,Non-Veg,2,376,34,Cash,3.5
O4459,C2892,2025-12-06,20:42,Salem,Velachery,SS Hyderabad,Fried Rice,Non-Veg,5,171,58,Cash,3.7
O4460,C6747,2025-11-28,11:50,Salem,Porur,Dominos,Pizza,Non-Veg,3,331,52,Card,3.5
O4461,C9134,2025-10-18,22:59,Trichy,T Nagar,Burger King,Parotta,Veg,5,295,37,UPI,4.2
O4462,C4582,2025-03-06,17:52,Salem,Anna Nagar,A2B,Sandwich,Non-Veg,2,477,58,UPI,3.2
O4463,C7534,2025-02-08,16:18,Chennai,Porur,Burger King,Parotta,Veg,1,359,42,Cash,4.9
O4464,C7359,2025-09-08,08:24,Chennai,Porur,Dominos,Burger,Veg,1,367,16,Card,3.8
O4465,C9070,2025-01-23,23:37,Salem,Porur,Burger King,Burger,Veg,3,383,54,Cash,4.8
O4466,C1090,2025-06-16,19:55,Coimbatore,T Nagar,KFC,Biryani,Non-Veg,4,200,51,UPI,3.1
O4467,C1026,2025-01-31,14:00,Coimbatore,Tambaram,SS Hyderabad,Biryani,Non-Veg,5,172,23,Card,4.5
O4468,C8036,2025-08-21,14:44,Trichy,Velachery,SS Hyderabad,Dosa,Non-Veg,2,246,43,Card,3.5
O4469,C4422,2025-03-24,04:36,Chennai,Anna Nagar,Burger King,Noodles,Veg,5,327,60,Cash,3.1
O4470,C5770,2025-07-15,23:17,Coimbatore,Tambaram,Dominos,Pizza,Veg,1,318,36,UPI,4.4
O4471,C5924,2025-03-22,01:49,Chennai,Anna Nagar,Burger King,Noodles,Non-Veg,2,473,47,Card,4.9
O4472,C9521,2025-07-31,03:28,Trichy,T Nagar,KFC,Sandwich,Non-Veg,5,213,57,UPI,3.0
O4473,C8050,2025-08-05,00:22,Salem,Anna Nagar,A2B,Fried Rice,Non-Veg,2,150,17,Card,3.1
O4474,C1980,2025-12-03,14:56,Coimbatore,Tambaram,Burger King,Pizza,Veg,5,354,59,UPI,4.6
O4475,C7051,2025-11-25,05:24,Trichy,Anna Nagar,KFC,Fried Rice,Veg,3,426,25,UPI,3.5
O4476,C7397,2025-06-21,22:04,Coimbatore,Porur,SS Hyderabad,Pizza,Non-Veg,3,489,44,UPI,3.1
O4477,C6445,2025-07-06,04:25,Madurai,T Nagar,A2B,Fried Rice,Veg,1,210,42,UPI,3.8
O4478,C1544,2025-01-16,01:00,Salem,Tambaram,KFC,Burger,Veg,2,431,48,UPI,3.6
O4479,C1286,2025-03-08,00:33,Trichy,Velachery,KFC,Parotta,Non-Veg,3,296,34,Cash,3.7
O4480,C3400,2025-06-12,22:33,Trichy,Tambaram,Burger King,Dosa,Veg,5,295,49,Card,4.8
O4481,C5429,2025-08-10,08:37,Coimbatore,T Nagar,A2B,Sandwich,Veg,1,283,21,UPI,3.5
O4482,C7054,2025-02-24,21:36,Trichy,T Nagar,A2B,Burger,Non-Veg,3,93,39,Card,3.6
O4483,C9096,2025-08-18,01:54,Salem,Anna Nagar,Burger King,Fried Rice,Non-Veg,5,422,54,Cash,3.4
O4484,C2577,2025-11-06,14:40,Trichy,T Nagar,A2B,Parotta,Non-Veg,2,371,49,Card,3.2
O4485,C2428,2025-01-31,09:47,Salem,T Nagar,Burger King,Noodles,Veg,2,486,53,Cash,5.0
O4486,C5453,2025-04-14,20:45,Madurai,Tambaram,Dominos,Noodles,Non-Veg,1,415,43,Card,3.3
